HREF,ID,BRAND,NAME,OLD_PRICE,NEW_PRICE,DESC,DATE_SCRAPED,FAILMSG
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_267&products_id=38949,38949,CE' PARFAIT BB CREAM,The Protector BB Cream SPF50+-PA++++ (20g),S$46.00,S$29.00,"
									


									


																		

0% SAVING

Retail Price: S$ 46.00 ()






Ce parfait BB Cream











	


		


			


	



	






																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=305_307&products_id=17920,17920,VIDAL SASSOON,10-Piece Travel Hair Setter VSHS10H (1set),S$79.90,S$50.00,"
									


									


																		

Free Gift 

ROLLERS & CLIPS PACK

 while stocks last








  


    

 


  


  


    

 


    

10-PIECE TRAVEL HAIR SETTER VSHS10H 


    

 


  


  


    

 


    

 


    

 


  


  


    

 


    

Features


    

 


  


  


    

 


    

 


    

 


  


  


    

 


    


      


        


        


      


      


        

10 MULTI-SIZED ROLLERS

3 jumbo (32mm), 3 large (25mm) and 4 medium (19mm) for a variety of styles


        

PATENTED ROLLER DESIGN

starter strip grips hair for a fast and secure set 


      


      


        

 


        

 


      


      


        


        


      


      


        

SOFT ZIPPER POUCH

HOLDS ROLLERS

while heating and setting


        

WIRE CLIPS

for secure rollers to heat easily


      


      


        

 


        

 


      


      


        


        


      


      


        

90 SECONDS

FAST HEAT UP

for instant results, Unit will reach a stabilized temperature within 10 minutes


        

WORLDWIDE VOLTAGE

for worldwide usage (100-240 volts AC)


        


    


    

 


  


  


    

 


    

 


    

 


  


  


    

 


    

How To Curl and Style Your Hair


    

 


  


  


    

 


    

 


    

 


  


  


    

 


    

MEDIUM ROLLERS

Use on short hair to create fullness and tight curls. Tight curls can be used at the nape of the neck and to frame your face.


    

 


  


  


    

 


    

 


    

 


  


  


    

 


    

LARGE ROLLERS

Use on medium to long hair to create a looser curl that's bouncy and full of body.


    

 


  


  


    

 


    

 


    

 


  


  


    

 


    

JUMBO ROLLERS

Use on medium to long hair to create the smooth, sleek lines of softer, sophisticated hairstyles.


    

 


  


  


    

 


    

 


    

 


  


  


    

 


  




 

 
																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=242&products_id=34527,34527,BURBERRY,Burberry Matte Black Minimalist Small Pouch (BUR-023) (1pc),S$16.00,S$9.00,"
									


									


																		


Dimensions (Estimated)


Width: 19cm


Height: 12.5cm


Base width: 4.5cm


 
Material


Body: 100% PVC


Lining: 100% Polyester
																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_141_143&products_id=25095,25095,ESTEE LAUDER,Take It Away Makeup Remover Lotion (200ml),S$54.00,S$44.20,"
									


									


																		

18% SAVING

Retail Price: S$ 54.00 (200ml)



For long-wear and waterproof makeup removal.


To use:Apply to dry skin,rinse or tissue off.


Dermatologist- and ophthalmologist-tested.

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_157_160&products_id=9469,9469,CHRISTIAN DIOR,Prestige Satin Revitalizing Eye Creme [TESTER] (15ml),S$210.00,S$122.00,"
									


									


																		

42% SAVING

Retail Price: S$ 210.00 (15ml)

This extraordinary comfortable and silky creme energizes, smoothes and brightens the eye area. Puffiness and dark circles are visibly diminished and the eyes appear instantly rejuvenated and awake. 




How to use


Apply morning and evening to the eye contour area with gentle patting movements. 																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_153_155&products_id=24301,24301,KIEHL'S,Powerful-Strength Line-Reducing Concentrate (50ml),S$98.00,S$88.20,"
									


									


																		

10% SAVING

Retail Price: S$ 98.00 (50ml)

A line eraser with 10.5% Vitamin C.





  

Clinically-demonstrated to improve overall skin texture, tone and radiance while reducing the appearance of lines and wrinkles


  

Provides anti-oxidant protection and exfoliates skin to reveal healthier-looking skin


  

A customer favorite







How to use





  

Cleanse skin thoroughly prior to application


  

Apply over entire face twice daily (avoiding the eye area)


  

Can use alone or under your usual moisturizer 


  

In case of contact with eyes, rinse thoroughly


  

As the formula blends into the skin, you may experience a feeling of warmth. This sensation is normal.




																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=40610,40610,MIU MIU,Miu Miu EDP Spray (100ml),S$176.00,S$105.00,"
									


									


																		

40% SAVING

Retail Price: S$ 176.00 (100ml)

Notes
Lily of the Valley & Akigalawood®



The first Miu Miu fragrance captures the spirit
of the brand. The surprising combination of lily
of the valley and the Akigalawood® feels natural
and timeless in a very contemporary way.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_153_154&products_id=44829,44829,BIOTHERM,Blue Therapy Accelerated Repairing Serum Visible Signs Of Aging For All Skin Type (5ml),S$16.50,S$8.00,"
									


									


																		

52% SAVING

Retail Price: S$ 16.50 (5ml)

 





  

 Repairing visible Signs Of Aging 


  

 


  


    

At Biotherm, we believe in successful aging. 


      Only 20% of signs of aging are inevitable, you can act on the rest. 


      


      Biotherm introduces NEW Blue Therapy Accelerated Serum: a fast-acting serum formula to instantly soften and beautify skin. 


      Concentrated in Algae of Youth™, the three most visible signs of   aging - wrinkles, dark spots and loss of firmness - are dramatically   improved over time. 


      


      The more you use Blue Therapy Accelerated serum, the better the results. 


      Skin feels instantly softer and suppler after application. 


      After 4 weeks, fine lines, dark spots and cheek folds are   significantly reduced. 89% of women feel their skin looks more radiant,   more luminous (1) 


  


  

 

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_285_286&products_id=7637,7637,OPI,Nail Lacquer #T02 Black Onyx (15ml),S$20.00,S$12.00,"
									


									


																		

40% SAVING

Retail Price: S$ 20.00 (15ml)

A light, pink and purple mauve with a roaming hint of silver shimmer.

OPI Nail Polish is professional quality, and is used at most nail salons.

 OPI nail polish is one of the most durable and longest lasting nail polishes available.They are loved by celebrities  around the world such as Madonna and Cameron Diaz.　Shape of the bottle and cap are made to fit in when held and the design is calculated to ease use considering the balance of the weight used. The color is also excellent, and keeping color is NO.1 quality.OPI nail polish is used in professional nail polish salons all over the world on acrylic nails and natural nails.







 










 


																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_157_159&products_id=38374,38374,LANCOME,Advanced Genifique Yeux Light Pearl Eye Illuminator Youth Activating Concentrate (20ml),S$110.00,S$77.80,"
									


									


																		

29% SAVING

Retail Price: S$ 110.00 (20ml)












For a younger-looking and brighter eye contour






With the unique massaging 360° Light Pearl™ applicator, our multitasking skincare eye serum refreshes eyes by smoothing the appearance of fine lines and wrinkles, reducing dark circles and under eye bags.




Benefits: Reduces the appearance of under eye bags, crow's feet, wrinkles and fine lines around the eye contour and dark circles. Eye area appears brighter and smoother.







																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_141_143&products_id=44546,44546,GUERLAIN,Blan De Perle White P.E.A.R.L Active Reviving Cleansing Foam (30ml),S$17.40,S$6.50,"
									


									


																		

 




The Cleansing Foam Blanc de Perle Guerlain gently removes make-up and   eliminates impurities thanks to its delicate and exfoliating   micro-pearls.


  Through the application, it helps to stimulate cellular renewal &   optimize cellular elimination. It prevents skin dullness accumulation.


  Day after day, the skin reveals its pure transparency and  a fresh baby skin radiance.


																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_153_154&products_id=41725,41725,LANEIGE,White Plus Renew Original Essence_EX (7ml),S$14.00,S$8.00,"
									


									


																		

43% SAVING

Retail Price: S$ 14.00 (7ml)

Whitening essence rapidly penetrates skin's surface to even out complexion and reduce skin dullness with its dual brightening effect. Exclusive Melacrusher boosts skin's ability to break down melanin, thereby reducing dark spots and creating a natural radiant glow without the use of parabens, animal ingredients, artificial pigments and mineral oil. Suitable for all skin types.




How to use it:


Apply during morning and evening.


Pump two times and lightly apply it to cheek, forehead, nose, lip area and neck.


Lightly press the palms down onto the face for better absorption. 																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_141_142&products_id=6285,6285,KOSE,Sekkisei White Powder Wash (20g x 5pcs = 100g),S$44.00,S$32.50,"
									


									


																		

26% SAVING

Retail Price:44.00 (100g)




A foaming powder wash that effectively brightens the complexion with  each use, while restoring skin’s natural moisture barrier and  preventing inflammation.


  


On a wet palm, place powder about the size of a quarter. Using lukewarm water, work into lather. Wash face and rinse well.





Herbal Extracts: Peony Root Extract, Perilla Extract, Coix Seed Extract, Angelica Extract.

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_265&products_id=43458,43458,KOSE,Sekkisei White CC Cream #02 Ochre (5.3ml),S$6.90,S$5.00,"
									


									


																		

28% SAVING

Retail Price: S$ 6.90 ()



-BB cream that naturally covers imperfections while providing UV protection and skincare benefits



-Deeply hydrates and improves skin for a more even-toned, dewy, and luminous complexion



-Blends effortlessly into skin to achieve a smooth, moisturized finish



-Refreshes dull-looking skin with nourishing moisture



-Protects skin from UV rays and helps prevent sunburn and visible signs of premature aging





How to Use:



-It is recommended to use after toning skin with lotion



-Take an appropriate amount and spread evenly over face



-For more coverage, lightly apply additional layers and blend into skin 																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=25880,25880,GUCCI,GUCCI Envy Me EDT Spray (100ml),S$165.00,S$107.00,"
									


									


																		

35% SAVING

Retail Price: S$ 165.00 (100ml)


  

A sexy fragrance for woman who like to be centre of attention


  

Expressive of passionate, active character


  

Blend of sensual peony, jasmine & pink pepper


  

Mixed with notes of sweet litchi, effervescent pomegranate, pineapple


  

Smoothed with soothing musk, white tea & warm woods


  

Perfect for all occasions





																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_269&products_id=11431,11431,KOSE,Sekkisei Supreme Loose Powder SPF12-PA++ (14g),S$69.00,S$53.00,"
									


									


																		

23% SAVING

Retail Price: S$ 69.00 (14g)

Loose powder that boosts translucency with moisture-rich effect with pure white powder akin to powder snow. 






 

The Inner Luminance Powder creates shine that comes from within the skin and brings moisture-rich translucency.
 

The Hexagonal Powder spreads smooth like silk and creates an even, supple finish. In addition, it adheres well to skin without leaving the skin powdery.
 

Powder with Pore Soft Focus effect allows unevenness to be less visible and creates bright skin.
 

High sebum absorption maintains a beautiful finish.
 

Blocks UV-rays during the day and ends the day with a mat and 　　　　　well-blended finish by balancing and combining various UV-ray-preventing powders.
 

Blocks UV-rays and prevents freckles and dark spots caused by the sun with SPF12/PA++
 

Refreshing Oriental herb fragrance.









How to use





 

Use for base makeup finishing. Put the puff on the screen and take some powder by turning the container upside down.
 

Take some on the back of the hand to see the color and 
   spread on skin by drawing circles.


																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_265&products_id=28999,28999,LAURA MERCIER,Foundation Primer Hydrating (50ml),S$70.00,S$56.00,"
									


									


																		

20% SAVING

Retail Price: S$ 70.00 (50ml)

Details


With all the benefits of Foundation Primer, this Foundation Primer -   Hydrating is a specialized product for dehydrated or aging skin. Light   diffusing to create a 'soft focus' appearance that causes fine lines and   wrinkles to seemingly disappear. Aloe vera provides superb   moisturization and soothing properties, while vitamins A, E, C and tea   extracts protect the skin with powerful antioxidants. Sodium hyaluronate   and glycerin act as humectants to keep skin hydrated all day long.





Ingredients


Water (Aqua), Tidecyl Neopentanoate, Cetyl Alcohol, Stearic Acid, Glyceryl Stearate, Lanolin, Diazolidinyl Urea, Triethanolamine, Methylparaben, Carbomer, Propylparaben, Propylene Glycol, Aloe Barbadensis Leaf Juice, Ascorbyl Palmitate, Polymethyl Methacrylate, Allantoin, Retinyl Palmitate, Glycine Soja (Soybean) Oil, Tocopherol, Cymbopogon Martini Oil, Citrus Auraantium Dulcis (Orange) Oil, Jasminum Officinale (Jasmine) Oil, Lavandula Angustifolia (Lavender) Oil, Geranium Maculatum Oil, Honey Extract (Mel), Camellia Sinensis Leaf Extract, Actinidia Chinensis (Kiwi) Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Yellow 5 (CI 19140), Red 40 (CI 16035).																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_278&products_id=23576,23576,CHRISTIAN DIOR,Dior Addict Lip Maximizer Collagen Active High Volume Lip Plumper #002 Apricot [REGULAR] (6ml),S$48.00,S$41.00,"
									


									


																		

 

 Dior presents a revolutionary lip care system that boosts volume instantly and restructures in the long term, thanks to a unique blend of hyaluronic and marine-based fillers that smooth, moisturize and leave lips irresistibly plump. Apply under regular lipstick or gloss for volume and shine, or morning and night as a 15-day intensive cure. Its fresh mint-vanilla scent makes it even more addictive.  																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_176_181&products_id=2997,2997,CHRISTIAN DIOR,Eau Sauvage EDT Spray [TESTER] (100ml),S$138.00,S$76.00,"
									


									


																		

45% SAVING

Retail Price: S$ 138.00 (100ml)

The quintessentially French classic since its creation, Dior’s first men’s perfume remains revolutionary for its simple audacity. Its world-class composition offers a perfect blend of crisp citrus notes and distinctly masculine woody undertones; an eternal favorite. 

Fragrance Description

 Citrus Aromatic Audacity with perfect distinction

Top Note

SICILIAN LEMON: The fresh, uplifting notes of Sicilian lemon are obtained by cold-pressing the peel of the fruit. They are used in eaux fraîches, men’s colognes and floral notes. Spontaneous and energizing, Sicilian lemon brings its refined, daring quality to the top notes of Eau Sauvage and Diorella.

Heart Note

HEDIONE: The fresh, airy notes of hedione resulted from research into jasmine absolute. Complete and refined, they have become an essential element of the perfumer’s palette. The floral, jasmine and lemon accents of hedione, found in the heart notes of Eau Sauvage and Dune pour Homme, are classics.

Base Note

VETIVER: Native to India and Indonesia, but also found in Haiti and Reunion, vetiver is a perennial plant whose fragrant substances are contained in its roots. The essential oil is obtained by steam distillation. The lingering scent of vetiver is used in woody, chypre and oriental compositions. Vetiver brings its daring and sophistication to the dry-down of Eau Sauvage, Higher Energy and Dior Homme, and its free spirit to the heart notes of Fahrenheit 32.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_149_150&products_id=44828,44828,BIOTHERM,Aquasource Everplump Plumping Smoothing Moisturizing Treatment (10ml),S$14.00,S$8.00,"
									


									


																		

43% SAVING

Retail Price: S$ 14.00 (10ml)

 


The new daily moisturizer that plumps skin up. New highly dense gel   texture so plumping even fine lines are pushed away. Full of moisture,   replenished and strengthened, skin gets incredible smoothness. 


A   breakthrough texture feels like a gel but 2X more charged in active   ingredients vs. Biotherm regular moisturizer. Blue Hyaluron™,  a natural   Hyaluronic Acid plumper born from aquatic biology, glycerine and   further hydrating actives, penetrate fast. In seconds skin is dewy   smooth & fully moisturized from morning to evening*.


In 1 week, lines are plumped away*.





Suitable for sensitive skins, can be used on the eye contours.


 

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_141_143&products_id=43239,43239,KOSE,Sekkisei White Washing Foam (130g),S$35.00,S$32.00,"
									


									


																		


  

Face wash with moist and condensed foam with   abundant amount of oriental herbal essence blended in, supporting the   regeneration of skin to a snow-like translucent skin.


  

Compounded with an oriental herb, Ritha tree   essence, and palm derived washing ingredient.  Fine foam removes old   cornified layers containing melanine and dark clog in pores by smoothly   washing them away without burdening the skin 


  

Skin feels soft and moist after washing, instead of leaving it stiff.  It leads to an extremely translucent skin.


  

Comforting modern floral scent, common to all SEKKISEI products.






																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_184&products_id=458,458,CHRISTIAN DIOR,Dior Addict Eau Fraiche EDT Spray [TESTER] (100ml),S$178.00,S$104.00,"
									


									


																		

42% SAVING

Retail Price: S$ 178.00 (100ml)

A lighter, more playful facet of the intensely sensual Dior Addict, this eau fraîche blends the seduction of an oriental fragrance with the transparency of a light floral. Radiant and playful, it is composed with green notes of bergamot, a feminine floral heart of rose, jasmine, gardenia and tuberose, and a soft rosewood drydown.

Fragrance Description

 Oriental Sensual energy

Top Note

MANDARIN: All the countries of the Mediterranean basin cultivate the mandarin tree, but it is in Sicily that the finest quality mandarin is produced. There are several varieties of mandarin: yellow, green and red, which correspond to different degrees of ripeness of the fruit. Mandarin essence is a citrus note with a fresh, fruity quality. Mandarin conjures a yearning for exotic travel in the top notes of Eau Fraîche, Fahrenheit, Dune and Dior Addict eau de parfum.

Heart Note

GARDENIA: The gardenia is a flowering shrub that thrives in temperate climates. Its intense, opulent scent of white flowers tinged with green notes is reminiscent of tuberose, but does not yield its fragrance properties through extraction. The gardenia harmony brings sensual energy to the heart notes of Dior Addict Eau Fraîche and Dior Addict Shine.

Base Note

WHITE MUSK: White musk is a synthetic ingredient which gives fragrances a clean, skin scent. An archetypal dry-down note, it can be found in Dior Addict Eau Fraîche and Dior Addict 2.

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_274&products_id=17785,17785,CHRISTIAN DIOR,Diorskin Forever Compact Flawless Perfection Fusion Wear Makeup SPF25-PA++ #010 Ivory (10g),S$96.00,S$76.50,"
									


									


																		

Flawless, extreme wear makeup SPF 25 PA++




A compact foundation based on revolutionary technology. 




For the first time, Dior has   created a powder foundation incorporating full skin care benefits. An   exclusive fabrication procedure allows a maximum of skin care molecules   to be preserved in its formula. Its ultra-soft, melting texture fuses   with the skin for a velvety, non-powder finish and total comfort   throughout the day. 
  

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_153_155&products_id=38106,38106,KOSE,Sekkisei Clarifying Essence (75ml),S$44.00,S$35.00,"
									


									


																		










A refreshing, lightweight texture akin to an essence






A mildly exfoliating, skin-softening essence that tightens pores and eliminates dullness in a single wipe. Botanical ingredients gently remove dirt and dead skin cells containing melanin that contribute to skin dullness. Softens and hydrates rough skin while tightening the pores to help skin appear bright and smooth. Enhances the penetration of subsequent skincare products applied. A fresh, herbal scent characteristic of the SEKKISEI range. Use morning and night on freshly washed skin. Take about two pumps of product on a cotton pad, and gently wipe over the skin.



																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_161_163&products_id=42599,42599,LANEIGE,Mini Pore Waterclay Mask (70ml),S$38.00,S$30.00,"
									


									


																		




Product Benefits 




Pore mask that removes sebum with moist water gel. 




-This is LANEIGE’s unique clay mask that directly targets monster pores. 




-The natural mud included in water gel is softly applied and quickly dried, tightening the pores. 




-Pine extract controls excessive sebum and prevents expansion of the pores. 




 




How to Use 




-After washing once or twice a week by taking adequate amount and evenly apply a thin coat on the face, avoiding the eye area. 




-If the mask dries and reveals spots of sebum   (within 10 minutes), rinse off with water and apply toner. You can use   it on the entire face, but can also use partially in areas with   excessive sebum. 




-Use the included sponge when rinsing off in order to remove whiteheads/blackheads more thoroughly.
  

 






",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_265&products_id=29033,29033,ESTEE LAUDER,Matte Perfecting Primer (30ml),S$50.00,S$40.00,"
									


									


																		

0% SAVING

Retail Price: S$ 50.00 (30ml)

Prime for perfection.





Discover the power of a primer with this   targeted formula that controls oil and reduces shine so makeup looks   smooth, even, flawless. 





Soft-vision optics minimize the look of pores and flaws to create an even canvas. 





Skin-calming Green Tea and Vitamin E rebalance and perfect. Oil-free.





Ideal for Normal/Combination and Oily Skin.











How to use





  

Moisturize first.


  

Then, smooth evenly over face and blend.


  

Apply makeup.





																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_141_142&products_id=14850,14850,YVES SAINT LAURENT,Top Secrets Pro Removers Toning & Cleansing Micellar Water  (75ml),S$25.80,S$12.00,"
									


									


																		The express make-up remover for light and natural make-up for a pure, toned skin and cleansed eyes. It removes from the skin all residues of makeup, impurities and pollutants. Crystalline micellar water for a sensation of energizing freshness and pleasant softness.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_176_180&products_id=19158,19158,RALPH LAUREN,Safari For Men EDT Spray (125ml),S$129.00,S$79.00,"
									


									


																		

39% SAVING

Retail Price: S$ 129.00 (125ml)

Classified as a subtle and sensuous fragrance Blended with citrus, Caribbean spices and warm woody notes Top notes are atremsia, tarragon, lemon, eucalyptus and bergamot Middle notes are rosemary, basil thyme, lavender and cinnamon Base notes are oakmoss. 

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=249_251&products_id=5444,5444,LAB SERIES,Razor Burn Relief Ultra (100ml),S$59.00,S$47.00,"
									


									


																		

20% SAVING

Retail Price: S$ 59.00 (100ml)




WHO IS IT FOR:


Formulated for all skin types.






HOW DOES IT WORK:


Lightweight soothing lotion delivers fast relief from razor burn, irritation and redness. Immediately distributes moisture to affected areas, calming the skin and re-building the moisture barrier damaged by shaving.






HOW/WHEN TO USE:


Use post shave by applying a small amount with fingertips in circular motions around shaved areas. 																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=15844,15844,PRADA,Prada Candy EDP Spray (80ml),S$185.00,S$111.00,"
									


									


																		

40% SAVING

Retail Price: S$ 185.00 (80ml)





Prada Candy, the new feminine fragrance of Prada enriches the Prada   brand's fragrance universe with another vision: colorful, pop and   explosive.


  


Prada Candy incarnates the new Prada woman: she's daring, sensual, full of life and implosive.





The perfume is named after this seductive and joyful girl who is running wild.







Top:


Seductive notes: Joyful and Carefree—Explosion of caramel







Middle:


Powdery notes: Sophistication—Cocktail of musks







Base:


Vanilla notes: Sensuality—Benjoin overdose in the fashion industry, with an iconic   collection that includes sunglasses, handbags, and shoes in addition to   men's and women's clothing.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_176_180&products_id=23877,23877,RALPH LAUREN,Polo Red EDT Spray (75ml),S$99.00,S$59.00,"
									


									


																		

40% SAVING

Retail Price: S$ 99.00 (75ml)

Polo Red is a fiery blend of spicy red saffron, fresh red grapefruit and deep redwood that ignites the thrill seeker in every man.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=29409,29409,ELIE SAAB,Le Parfum L'eau Couture EDT Spray (90ml),S$156.00,S$94.00,"
									


									


																		

40% SAVING

Retail Price: S$ 156.00 (90ml)

The Elie Saab Le Parfum L’Eau Couture Eau de Toilette is a deliciously addictive eau, etched with the codes of high fashion.


A couture look with a springtime twist, L’Eau Couture radiates   sensuous femininity in chic pastel tones. It is a unique contrast,   pairing extreme sophistication with freshness, contrasting the classic   repertoire of the genre.


L’Eau Couture opens with joyful, radiant freshness in the form of   Calabrian Bergamot. In the heart the symbolic signature ingredient of   the Elie Saab Le Parfum collection, the sunny orange blossom, envelops   the fragrance in subtle warmth. A dry down of green almond and vanilla   ensures a delicious end to a most stylish eau de toilette.




Top Notes:

 Bergamot from Calabria, Magnolia




Heart Notes:

 Orange Blossom, Jasmine




Base Notes:

 Green Almond, Vanilla Infusion


																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_176_180&products_id=23876,23876,RALPH LAUREN,Polo Red EDT Spray  (125ml),S$119.00,S$71.00,"
									


									


																		

40% SAVING

Retail Price: S$ 119.00 (125ml)

Polo Red is a fiery blend of spicy red saffron, fresh red grapefruit and deep redwood that ignites the thrill seeker in every man.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_161_162&products_id=43432,43432,KOSE,Infinity Kose Pure Advance Deep Clear Mask (30ml),S$14.00,S$10.00,"
									


									


																		


A fast-acting mask that thoroughly scrubs away the aging-factors in your pores.




The clay-based mask and scrub combined have a dual effect on the skin, getting rid of blackheads and unwanted dead skin cells.



",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_281&products_id=30732,30732,CHRISTIAN DIOR,Dior Addict Fluid Stick #575 Wonderland [REGULAR] (5.5ml),S$49.00,S$33.00,"
									


									


																		

0% SAVING

Retail Price: S$ 49.00 (5.5ml)


Dior Addict Fluid Stick enables a flawless application in a single sweep: the high-impact colour and long wear of a classic lipstick, combined with the shine of a gloss, all in a thin film that delivers sensational comfort. Colour and shine come together as one for maximum impact with intense, long-wearing lip stain pigments directly encapsulated in spheres of gloss. Dior Addict Fluid Stick does not contain wax, but water for maximum lightness, an immediate fresh effect and addictive comfort…



A pure object of desire : the illusion is maintained until the case is opened and an applicator emerges that is steeped in colour and as precise and easy to use as a lipstick.



16 explosive shades like so many flashes of brilliance. Resolutely Dior, Terribly couture...













																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_149_150&products_id=39034,39034,ELIZABETH ARDEN,Flawless Future Moisture Cream SPF30-PA++ (7ml),S$12.50,S$7.00,"
									


									


																		

44% SAVING

Retail Price: S$ 12.50 (7ml)

 

 



Create a stunning complexion with Elizabeth Arden FLAWLESS FUTURE Moisture Cream SPF30 PA++ Powered by Ceramide™ (50ml). Ideal for those who are constantly on the go, the creams works to reduce the look of blemishes whilst smoothing out the look of pores to improve your complexion.Combining Ceramides, protective protein complex and powerful skin brighteners, the moisturiser will leave skin looking healthier, revitalised and youthful.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_281&products_id=26848,26848,KOSE,Bright Lasting Rouge #RO652 (5g),S$39.00,S$33.00,"
									


									


																		

One stroke! Beautiful in a single stroke




A lasting rouge that acts as a serum + concealer + lipstick all in one. Vivid color payoff, as well as long-lasting color and shine. 







Serum-like effects




Serum ingredients hydrate the lips, preventing chapping and dryness by capturing the moisture in the lips to create long-lasting hydration. 







Lipstick + concealer-like effects




“Vivid color gel coat ingredients” combine with the moisture on the surface of your lips creating a sturdy gel coating, full of pigment. This intensifies the color of the lipstick, allowing the true color to show through while simultaneously correcting any dullness and uneven color on your lips.







Shine effect


The shine rich ingredients rise to the surface and create a film across your lips, capturing the moisture in the air and trapping it inside. Potent shine. 







Smooth texture


Provides a rich shine and deep moisture, yet glides on smoothly with a light touch. Easy to create a beautiful finish without burdening your lips.







Fragrance-free


  




																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_176_180&products_id=32090,32090,HERMES,Terre D'Hermes Eau Tres Fraiche EDT Spray (125ml),S$181.00,S$112.00,"
									


									


																		

38% SAVING

Retail Price: S$ 181.00 (125ml)


Hermes Terre d'Hermes Eau Tres Fraiche was launched in 2014. Top notes are orange, citruses and water notes; middle note is geranium; base notes are woody notes, patchouli and cedar.
																		


								",'2017-05-23,
,,,,,,,,
